symbol,pole_date,pole_low,pole_high,pole_high_date,pole_gain,flag_bars,flag_end_date,rail,rail_slope_pct,sweep_date,sweep_low,sweep_below_pct,entry_date,entry,stop,target,risk_pct,reward_R,atr,status,bars_since_entry,vol_x20,sweep_bars,sweep_red,sweep_red_frac,sweep_vol_x20,sweep_vol_vs_drift,sweep_close_pos,sweep_leg_pct,turnover_cr,entry_gt_prior_high,entry_gt_flush_high,entry_vs_rail_pct,rebased,rebased_from,R_voided,outcome,R,ret_horizon,mfe,mae,bars_held,R_struct,outcome_struct,bars_held_struct,entry_idx,sweep_idx,flag_end_idx,pole_idx,trigger_mode,exit_date_void,voided_setups,shortName,mcap_cr,watchlist,year,nifty_bull
IGARASHI.NS,2019-12-24,215.0,416.4,2019-12-27,0.9367,6,2020-01-06,351.75,-1.068,2020-01-06,149.55,-57.48,2020-01-16,353.6,269.41,416.4,23.81,0.75,21.47,DONE,,1.04,0,0,,,,,,31.28,False,False,,0,,0.0,voided,-0.43,-0.0465,0.0407,-0.5771,8,,,,994,986,-1,-1,rail_reclaim,2020-01-28,,IGARASHI MOTORS INDIA LTD,1316.8,False,2020,True
WELSPUNLIV.NS,2019-10-22,49.0,59.4,2019-10-29,0.2122,27,2019-12-06,50.3,-0.281,2019-12-06,18.45,-63.32,2020-01-17,52.15,17.43,59.4,66.58,0.21,2.04,DONE,,9.57,0,0,,,,,,93.77,False,False,,0,,0.0,voided,-0.18,-0.2061,0.0096,-0.6462,7,,,,995,966,-1,-1,rail_reclaim,2020-01-28,,WELSPUN LIVING LIMITED,21077.3,False,2020,True
FMGOETZE.NS,2019-12-17,518.0,664.8,2019-12-30,0.2834,13,2020-01-16,657.1,0.062,2020-01-16,238.3,-63.73,2020-01-20,652.5,602.76,664.8,7.62,0.25,7.89,DONE,,0.03,0,0,,,,,,112.42,False,False,,0,,0.0,voided,-0.71,-0.2132,0.0006,-0.6348,2,,,,996,994,-1,-1,first_bullish,2020-01-22,,FEDERAL-MOGUL GOETZE (IND,2606.1,False,2020,True
TI.NS,2019-11-27,12.45,20.15,2019-11-28,0.6185,12,2019-12-16,16.15,-0.7,2020-01-10,12.7,-21.36,2020-01-27,16.9,12.38,20.15,26.73,0.72,0.64,DONE,,2.82,19,8,0.42,0.71,1.82,0.45,-4.95,40.58,True,True,4.64,0,,0.0,time,-0.01,-0.1272,0.1775,-0.2101,60,-0.01,time,60.0,1001,972,972,959,rail_reclaim,,,TILAKNAGAR INDUSTRIES LTD,14565.2,False,2020,True
FMGOETZE.NS,2019-12-17,518.0,664.8,2019-12-30,0.2834,13,2020-01-16,657.1,0.062,2020-01-16,238.3,-63.73,2020-01-29,618.1,546.48,664.8,11.59,0.65,17.15,DONE,,0.01,0,0,,,,,,112.42,False,False,,0,,0.0,voided,-0.77,-0.36,0.0149,-0.6145,3,,,,1003,994,-1,-1,first_bullish,2020-02-03,,FEDERAL-MOGUL GOETZE (IND,2606.1,False,2020,True
SHARDACROP.NS,2020-01-02,210.0,319.95,2020-01-03,0.5236,19,2020-01-30,235.0,-0.174,2020-01-30,99.4,-57.7,2020-01-31,233.0,199.06,319.95,14.57,2.56,18.47,DONE,,0.26,0,0,,,,,,7.85,False,False,,0,,0.0,voided,-0.4,-0.3788,0.0242,-0.5734,8,,,,1005,1004,-1,-1,first_bullish,2020-02-12,,SHARDA CROPCHEM LTD.,6684.4,False,2020,True
IGPL.NS,2019-12-30,127.0,187.3,2020-01-09,0.4748,15,2020-01-30,170.1,0.203,2020-01-30,81.2,-52.26,2020-01-31,166.1,147.6,187.3,11.14,1.15,9.9,DONE,,0.76,0,0,,,,,,5.98,False,False,,0,,0.0,voided,-0.59,-0.4199,0.1517,-0.5111,19,,,,1005,1004,-1,-1,first_bullish,2020-02-28,,I G PETROCHEMICALS LTD,1805.8,False,2020,True
SAIL.NS,2020-01-02,40.3,51.75,2020-01-16,0.2841,8,2020-01-28,48.35,-0.478,2020-01-28,20.15,-58.32,2020-02-03,44.75,39.84,51.75,10.97,1.43,1.72,DONE,,1.18,0,0,,,,,,341.79,False,False,,0,,0.0,voided,-0.4,-0.4011,0.1117,-0.5497,10,,,,1006,1002,-1,-1,first_bullish,2020-02-17,,STEEL AUTHORITY OF INDIA,76001.7,False,2020,True
GABRIEL.NS,2019-11-18,114.0,134.0,2019-11-19,0.1754,52,2020-01-31,114.75,0.068,2020-01-31,39.5,-65.58,2020-02-03,106.55,93.4,134.0,12.34,2.09,3.8,DONE,,1.29,0,0,,,,,,103.28,False,False,,0,,0.0,voided,-0.45,-0.451,0.0699,-0.6293,13,,,,1006,1005,-1,-1,first_bullish,2020-02-20,,GABRIEL INDIA LTD,26777.1,False,2020,True
BFUTILITIE.NS,2019-12-09,256.25,361.3,2019-12-10,0.41,38,2020-02-03,300.3,0.034,2020-02-03,134.1,-55.34,2020-02-04,285.0,245.79,361.3,13.76,1.95,14.02,DONE,,0.53,0,0,,,,,,16.84,False,False,,0,,0.0,voided,-0.31,-0.4119,0.2016,-0.5295,17,,,,1007,1006,-1,-1,first_bullish,2020-02-28,,BF UTILITIES LIMITED,1979.2,False,2020,True
HINDCOPPER.NS,2020-01-02,37.3,51.0,2020-01-03,0.3673,21,2020-02-03,42.3,-0.293,2020-02-03,18.25,-56.86,2020-02-04,42.05,33.71,51.0,19.83,1.07,1.69,DONE,,0.73,0,0,,,,,,426.95,False,False,,0,,0.0,voided,-0.49,-0.4935,0.0535,-0.566,8,,,,1007,1006,-1,-1,first_bullish,2020-02-14,,HINDUSTAN COPPER LTD,47935.4,False,2020,True
TEJASNET.NS,2020-01-09,77.6,99.25,2020-01-10,0.279,8,2020-01-22,88.6,-0.305,2020-01-22,28.9,-67.38,2020-02-04,76.75,42.85,99.25,44.17,0.66,4.3,DONE,,0.37,0,0,,,,,,326.92,False,False,,0,,0.0,voided,-0.1,-0.5283,0.0945,-0.6026,6,,,,642,633,-1,-1,first_bullish,2020-02-12,,TEJAS NETWORKS LIMITED,9094.3,False,2020,True
TITAGARH.NS,2019-12-13,40.5,50.3,2019-12-30,0.242,25,2020-02-03,47.15,0.67,2020-02-03,20.45,-56.63,2020-02-04,45.55,38.21,50.3,16.11,0.65,3.18,DONE,,0.37,0,0,,,,,,54.74,False,False,,0,,0.0,voided,-0.68,-0.5192,0.1679,-0.551,17,,,,1007,1006,-1,-1,first_bullish,2020-02-28,,TITAGARH RAIL SYSTEMS LTD,9821.3,False,2020,True
PARAGMILK.NS,2019-11-18,125.15,157.0,2019-11-26,0.2545,11,2019-12-11,141.15,-0.345,2019-12-11,48.5,-65.64,2020-02-04,126.5,84.1,157.0,33.52,0.72,7.21,DONE,,0.8,0,0,,,,,,52.74,False,False,,0,,0.0,voided,-0.15,-0.5664,0.013,-0.6166,4,,,,915,877,-1,-1,first_bullish,2020-02-10,,PARAG MILK FOODS LTD.,3269.0,False,2020,True
PRAKASH.NS,2020-01-02,42.35,64.8,2020-01-03,0.5301,20,2020-01-31,47.0,-0.59,2020-01-31,18.55,-60.53,2020-02-04,46.5,38.3,64.8,17.63,2.23,3.39,DONE,,0.75,0,0,,,,,,5.41,False,False,,0,,0.0,voided,-0.65,-0.5387,0.0591,-0.6011,10,,,,1007,1005,-1,-1,first_bullish,2020-02-18,,PRAKASH INDUSTRIES LTD,2107.4,False,2020,True
RICOAUTO.NS,2019-11-22,43.2,51.9,2019-11-27,0.2014,47,2020-02-03,43.25,0.037,2020-02-03,15.95,-63.12,2020-02-04,42.7,28.2,51.9,33.96,0.63,1.8,DONE,,0.42,0,0,,,,,,10.49,False,False,,0,,0.0,voided,-0.27,-0.5585,0.1347,-0.6265,13,,,,1007,1006,-1,-1,first_bullish,2020-02-24,,RICO AUTO INDUSTRIES LTD,1767.8,False,2020,True
IGARASHI.NS,2019-12-24,215.0,416.4,2019-12-27,0.9367,6,2020-01-06,351.75,-1.068,2020-01-06,149.55,-57.48,2020-02-04,311.2,251.98,416.4,19.03,1.78,16.14,DONE,,0.88,0,0,,,,,,31.28,False,False,,0,,0.0,voided,-0.74,-0.4271,0.1825,-0.5194,23,,,,1007,986,-1,-1,first_bullish,2020-03-09,,IGARASHI MOTORS INDIA LTD,1316.8,False,2020,True
TEJASNET.NS,2019-11-19,64.1,114.0,2019-11-21,0.7785,51,2020-02-03,77.5,-0.175,2020-02-03,28.9,-62.71,2020-02-04,76.75,42.85,114.0,44.17,1.1,4.3,DONE,,0.37,0,0,,,,,,326.92,False,False,,0,,0.0,voided,-0.1,-0.5283,0.0945,-0.6026,6,,,,642,641,-1,-1,first_bullish,2020-02-12,,TEJAS NETWORKS LIMITED,9094.3,False,2020,True
GLENMARK.NS,2019-11-18,267.25,374.0,2019-11-19,0.3994,52,2020-01-31,317.3,0.045,2020-01-31,161.65,-49.05,2020-02-04,314.05,265.3,374.0,15.52,1.23,13.2,DONE,,1.06,0,0,,,,,,112.17,False,False,,0,,0.0,voided,-0.45,-0.3474,0.1493,-0.4853,14,,,,1007,1005,-1,-1,first_bullish,2020-02-25,,GLENMARK PHARMACEUTICALS,68591.9,False,2020,True
SCHNEIDER.NS,2020-01-08,61.65,92.95,2020-01-09,0.5077,17,2020-02-03,78.7,-0.023,2020-02-03,60.15,-23.57,2020-02-04,77.3,57.86,92.95,25.15,0.81,4.58,DONE,,0.26,0,0,,,,,,28.0,False,False,,0,,0.0,voided,-0.25,-0.1501,0.4748,-0.2497,27,,,,1007,1006,-1,-1,first_bullish,2020-03-16,,SCHNEIDER ELECTRIC INFRA,29142.0,False,2020,True
CENTUM.NS,2020-01-13,350.0,495.0,2020-01-14,0.4143,14,2020-02-03,391.25,-0.421,2020-02-03,175.4,-55.17,2020-02-04,385.1,326.33,495.0,15.26,1.87,19.33,DONE,,0.27,0,0,,,,,,52.07,False,False,,0,,0.0,voided,-0.43,-0.3751,0.1424,-0.5445,12,,,,1007,1006,-1,-1,first_bullish,2020-02-20,,CENTUM ELECTRONICS LTD,7141.3,False,2020,True
RIIL.NS,2020-01-03,290.2,479.0,2020-01-09,0.6506,17,2020-02-03,402.2,-0.536,2020-02-03,162.25,-59.66,2020-02-04,380.55,332.05,479.0,12.74,2.03,19.89,DONE,,0.37,0,0,,,,,,3.03,False,False,,0,,0.0,voided,-0.4,-0.4977,0.1037,-0.5736,9,,,,1007,1006,-1,-1,first_bullish,2020-02-17,,RELIANCE INDUSTRIAL INFRA,1062.2,False,2020,True
SEAMECLTD.NS,2019-11-06,361.05,512.05,2019-11-18,0.4182,53,2020-01-31,450.0,-0.085,2020-01-31,188.05,-58.21,2020-02-04,458.35,356.6,512.05,22.2,0.53,18.0,DONE,,1.01,0,0,,,,,,13.76,False,False,,0,,0.0,voided,-0.48,-0.4107,0.0635,-0.5897,14,,,,1007,1005,-1,-1,first_bullish,2020-02-25,,SEAMEC LIMITED,4414.2,False,2020,True
GANESHHOU.NS,2020-01-10,30.3,49.85,2020-01-13,0.6452,15,2020-02-03,35.85,-1.217,2020-02-03,17.45,-51.32,2020-02-05,35.15,29.74,49.85,15.39,2.72,2.53,DONE,,0.48,0,0,,,,,,2.09,False,False,,0,,0.0,voided,-0.73,-0.4509,0.1081,-0.5064,9,,,,1008,1006,-1,-1,first_bullish,2020-02-18,,GANESH HOUSING LIMITED,6144.4,False,2020,True
BEPL.NS,2019-12-30,26.3,37.63,2020-01-10,0.4309,16,2020-02-03,33.07,-0.295,2020-02-03,15.17,-54.13,2020-02-05,32.57,27.12,37.63,16.73,0.93,1.76,DONE,,0.65,0,0,,,,,,20.38,False,False,,0,,0.0,voided,-0.38,-0.3573,0.0152,-0.5343,7,,,,1008,1006,-1,-1,first_bullish,2020-02-14,,BHANSALI ENG. POLYMERS LT,3162.7,False,2020,True
WELSPUNLIV.NS,2019-10-22,49.0,59.4,2019-10-29,0.2122,27,2019-12-06,50.3,-0.281,2019-12-06,18.45,-63.32,2020-02-05,43.15,21.44,59.4,50.31,0.75,1.92,DONE,,0.77,0,0,,,,,,93.77,False,False,,0,,0.0,voided,-0.09,-0.4079,0.124,-0.5724,16,,,,1008,966,-1,-1,first_bullish,2020-02-28,,WELSPUN LIVING LIMITED,21077.3,False,2020,True
TEXRAIL.NS,2020-01-09,28.15,39.82,2020-01-13,0.4145,15,2020-02-03,33.1,-0.715,2020-02-03,13.48,-59.26,2020-02-05,32.32,19.0,39.82,41.21,0.56,2.4,DONE,,0.52,0,0,,,,,,38.93,False,False,,0,,0.0,voided,-0.22,-0.528,0.024,-0.6207,8,,,,1008,1006,-1,-1,first_bullish,2020-02-17,,TEXMACO RAIL & ENG. LTD.,5157.8,False,2020,True
PNBHOUSING.NS,2019-10-18,306.86,475.99,2019-11-04,0.5511,23,2019-12-06,414.04,-0.369,2019-12-06,120.63,-70.86,2020-02-05,351.05,304.91,475.99,13.14,2.71,23.79,DONE,,0.69,0,0,,,,,,104.81,False,False,,0,,0.0,voided,-0.55,-0.5468,0.0957,-0.6564,13,,,,801,759,-1,-1,first_bullish,2020-02-25,,PNB HOUSING FIN LTD.,28545.0,False,2020,True
LGBBROSLTD.NS,2020-01-01,235.6,369.9,2020-01-02,0.57,22,2020-02-03,300.0,-0.103,2020-02-03,149.0,-50.33,2020-02-05,309.25,240.22,369.9,22.32,0.88,13.85,DONE,,0.94,0,0,,,,,,4.38,False,False,,0,,0.0,voided,-0.56,-0.4053,0.0508,-0.5305,13,,,,1008,1006,-1,-1,first_bullish,2020-02-25,,LG BALAKRISHNAN & BROS,5567.0,False,2020,True
SAIL.NS,2020-01-02,40.3,51.75,2020-01-16,0.2841,8,2020-01-28,48.35,-0.478,2020-01-28,20.15,-58.32,2020-02-05,48.75,19.22,51.75,60.57,0.1,1.85,DONE,,1.22,0,0,,,,,,341.79,False,False,,0,,0.0,voided,-0.2,-0.4523,0.0205,-0.5867,8,,,,1008,1002,-1,-1,rail_reclaim,2020-02-17,,STEEL AUTHORITY OF INDIA,76001.7,False,2020,True
PNBHOUSING.NS,2020-01-02,349.6,446.42,2020-01-16,0.2769,7,2020-01-27,394.49,-0.045,2020-01-27,120.63,-69.42,2020-02-05,351.05,304.91,446.42,13.14,2.07,23.79,DONE,,0.69,0,0,,,,,,104.81,False,False,,0,,0.0,voided,-0.55,-0.5468,0.0957,-0.6564,13,,,,801,794,-1,-1,first_bullish,2020-02-25,,PNB HOUSING FIN LTD.,28545.0,False,2020,True
LTFOODS.NS,2020-01-17,22.35,29.95,2020-01-22,0.34,8,2020-02-03,26.3,-1.041,2020-02-03,13.0,-50.57,2020-02-05,26.6,22.0,29.95,17.29,0.73,1.6,DONE,,0.4,0,0,,,,,,21.19,False,False,,0,,0.0,voided,-0.59,-0.3835,0.1635,-0.5113,16,,,,1008,1006,-1,-1,first_bullish,2020-02-28,,LT FOODS LIMITED,14740.9,False,2020,True
BFUTILITIE.NS,2019-12-09,256.25,361.3,2019-12-10,0.41,38,2020-02-03,300.3,0.034,2020-02-03,134.1,-55.34,2020-02-06,329.15,126.63,361.3,61.53,0.16,14.95,DONE,,3.36,0,0,,,,,,16.84,False,False,,0,,0.0,voided,-0.28,-0.5277,0.0404,-0.5926,15,,,,1009,1006,-1,-1,rail_reclaim,2020-02-28,,BF UTILITIES LIMITED,1979.2,False,2020,True
CHENNPETRO.NS,2020-01-10,109.65,164.0,2020-01-20,0.4957,10,2020-02-03,123.2,-1.98,2020-02-03,47.6,-61.36,2020-02-06,122.15,93.38,164.0,23.55,1.45,7.14,DONE,,1.01,0,0,,,,,,268.92,False,False,,0,,0.0,voided,-0.17,-0.5444,0.0311,-0.5653,4,,,,1009,1006,-1,-1,first_bullish,2020-02-12,,CHENNAI PETROLEUM CORP LT,20441.1,False,2020,True
SCHNEIDER.NS,2020-01-08,61.65,92.95,2020-01-09,0.5077,17,2020-02-03,78.7,-0.023,2020-02-03,58.0,-26.3,2020-02-06,94.55,55.38,92.95,41.43,-0.04,5.24,DONE,,2.59,0,0,,,,,,28.0,False,False,,0,,0.0,voided,-0.56,-0.3585,0.2057,-0.3866,25,,,,1009,1006,-1,-1,rail_reclaim,2020-03-16,,SCHNEIDER ELECTRIC INFRA,29142.0,False,2020,True
AVADHSUGAR.NS,2020-01-01,247.7,323.0,2020-01-14,0.304,14,2020-02-03,291.55,-0.808,2020-02-03,88.5,-69.64,2020-02-06,278.45,191.03,323.0,31.4,0.51,18.44,DONE,,2.72,0,0,,,,,,9.35,False,False,,0,,0.0,voided,-0.47,-0.629,0.0126,-0.6822,14,,,,618,615,-1,-1,first_bullish,2020-02-27,,AVADH SUG & ENERGY LTD,1449.5,False,2020,True
FMGOETZE.NS,2019-12-17,518.0,664.8,2019-12-30,0.2834,13,2020-01-16,657.1,0.062,2020-01-16,238.3,-63.73,2020-02-06,569.5,528.46,664.8,7.21,2.32,23.08,DONE,,0.07,0,0,,,,,,112.42,False,False,,0,,0.0,voided,-0.37,-0.5027,0.0536,-0.5816,9,,,,1009,994,-1,-1,first_bullish,2020-02-19,,FEDERAL-MOGUL GOETZE (IND,2606.1,False,2020,True
GLENMARK.NS,2019-11-18,267.25,374.0,2019-11-19,0.3994,52,2020-01-31,317.3,0.045,2020-01-31,161.65,-49.05,2020-02-07,326.45,155.65,374.0,52.32,0.28,12.01,DONE,,0.91,0,0,,,,,,112.17,False,False,,0,,0.0,voided,-0.2,-0.4161,0.1057,-0.5048,11,,,,1010,1005,-1,-1,rail_reclaim,2020-02-25,,GLENMARK PHARMACEUTICALS,68591.9,False,2020,True
CENTUM.NS,2020-01-13,350.0,495.0,2020-01-14,0.4143,14,2020-02-03,391.25,-0.421,2020-02-03,175.4,-55.17,2020-02-07,415.7,165.45,495.0,60.2,0.32,19.9,DONE,,0.35,0,0,,,,,,52.07,False,False,,0,,0.0,voided,-0.22,-0.477,0.0583,-0.5781,9,,,,1010,1006,-1,-1,rail_reclaim,2020-02-20,,CENTUM ELECTRONICS LTD,7141.3,False,2020,True
IGPL.NS,2019-12-30,127.0,187.3,2020-01-09,0.4748,15,2020-01-30,170.1,0.203,2020-01-30,81.2,-52.26,2020-02-10,180.5,75.91,187.3,57.94,0.07,10.58,DONE,,1.13,0,0,,,,,,5.98,False,False,,0,,0.0,voided,-0.25,-0.5177,0.0139,-0.5501,17,,,,1011,1004,-1,-1,rail_reclaim,2020-03-05,,I G PETROCHEMICALS LTD,1805.8,False,2020,True
TITAGARH.NS,2019-12-13,40.5,50.3,2019-12-30,0.242,25,2020-02-03,47.15,0.67,2020-02-03,20.45,-56.63,2020-02-11,50.7,18.85,50.3,62.82,-0.01,3.2,DONE,,4.43,0,0,,,,,,54.74,False,False,,0,,0.0,voided,-0.32,-0.5118,0.0493,-0.5966,12,,,,1012,1006,-1,-1,rail_reclaim,2020-02-28,,TITAGARH RAIL SYSTEMS LTD,9821.3,False,2020,True
V2RETAIL.NS,2019-08-26,8.98,13.45,2019-09-11,0.4969,59,2019-12-09,10.35,-0.426,2019-12-09,3.03,-70.77,2020-02-11,8.24,4.22,13.45,48.79,1.3,0.67,DONE,,1.7,0,0,,,,,,18.85,False,False,,0,,0.0,voided,-0.3,-0.5073,0.1602,-0.6329,18,,,,1012,967,-1,-1,first_bullish,2020-03-09,,V2 RETAIL LIMITED,7820.4,False,2020,True
BIRLACABLE.NS,2020-01-02,53.0,69.45,2020-01-03,0.3104,21,2020-02-03,56.5,-0.326,2020-02-03,24.9,-55.93,2020-02-12,55.3,45.91,69.45,16.98,1.51,2.87,DONE,,0.56,0,0,,,,,,18.21,False,False,,0,,0.0,voided,-0.49,-0.4005,0.0181,-0.5497,3,,,,1013,1006,-1,-1,first_bullish,2020-02-17,,BIRLA CABLE LIMITED,1035.6,False,2020,True
PARAGMILK.NS,2019-11-18,125.15,157.0,2019-11-26,0.2545,11,2019-12-11,141.15,-0.345,2019-12-11,48.5,-65.64,2020-02-12,103.45,57.96,157.0,43.97,1.18,8.88,DONE,,22.93,0,0,,,,,,52.74,False,False,,0,,0.0,voided,-0.5,-0.406,0.1058,-0.5312,11,,,,921,877,-1,-1,first_bullish,2020-02-28,,PARAG MILK FOODS LTD.,3269.0,False,2020,True
PENIND.NS,2020-01-14,24.5,29.85,2020-01-17,0.2184,18,2020-02-12,24.9,-0.828,2020-02-12,11.4,-54.22,2020-02-13,24.45,22.56,29.85,7.73,2.86,0.89,DONE,,0.67,0,0,,,,,,9.26,False,False,,0,,0.0,voided,-0.34,-0.4744,0.0634,-0.5337,9,,,,1014,1013,-1,-1,first_bullish,2020-02-27,,PENNAR INDUSTRIES LTD,2412.2,False,2020,True
NEWGEN.NS,2020-01-21,97.5,124.93,2020-01-23,0.2813,14,2020-02-12,105.5,-0.759,2020-02-12,48.0,-54.5,2020-02-13,103.53,93.93,124.93,9.27,2.23,5.09,DONE,,0.2,0,0,,,,,,67.84,False,False,,0,,0.0,voided,-0.63,-0.5026,0.0632,-0.5364,2,,,,501,500,-1,-1,first_bullish,2020-02-17,,NEWGEN SOFTWARE TECH LTD,6977.1,False,2020,True
JINDALSAW.NS,2020-01-01,35.25,50.67,2020-01-15,0.4376,20,2020-02-12,42.5,-0.651,2020-02-12,20.25,-52.35,2020-02-14,44.25,36.54,50.67,17.42,0.83,1.92,DONE,,1.98,0,0,,,,,,56.15,False,False,,0,,0.0,voided,-0.81,-0.4825,0.0537,-0.5497,9,,,,1015,1013,-1,-1,first_bullish,2020-02-28,,JINDAL SAW LIMITED,18051.1,False,2020,True
JINDALSAW.NS,2020-01-01,35.25,50.67,2020-01-15,0.4376,20,2020-02-12,42.5,-0.651,2020-02-12,19.92,-53.12,2020-02-17,45.62,18.94,50.67,58.48,0.19,1.97,DONE,,1.67,0,0,,,,,,56.15,False,False,,0,,0.0,voided,-0.29,-0.4679,0.022,-0.5632,8,,,,1016,1013,-1,-1,rail_reclaim,2020-02-28,,JINDAL SAW LIMITED,18051.1,False,2020,True
NRAIL.NS,2020-01-10,192.5,292.5,2020-01-13,0.5195,19,2020-02-07,230.0,-0.76,2020-02-07,123.3,-46.39,2020-02-18,237.15,137.63,292.5,41.97,0.56,14.75,DONE,,1.03,0,0,,,,,,2.64,False,False,,0,,0.0,voided,-0.21,-0.3671,0.0753,-0.4801,9,,,,708,701,-1,-1,first_bullish,2020-03-03,,N R AGARWAL INDS LTD,1085.4,False,2020,True
NEWGEN.NS,2020-01-21,97.5,124.93,2020-01-23,0.2813,14,2020-02-12,105.5,-0.759,2020-02-12,48.0,-54.5,2020-02-18,99.95,87.71,124.93,12.25,2.04,4.58,DONE,,0.34,0,0,,,,,,67.84,False,False,,0,,0.0,voided,-0.33,-0.4897,0.1013,-0.5198,11,,,,504,500,-1,-1,first_bullish,2020-03-05,,NEWGEN SOFTWARE TECH LTD,6977.1,False,2020,True
BUTTERFLY.NS,2020-01-07,194.0,272.0,2020-01-08,0.4021,18,2020-02-03,222.3,0.248,2020-02-03,83.0,-62.66,2020-02-18,195.65,149.76,272.0,23.46,1.66,13.18,DONE,,1.28,0,0,,,,,,1.18,False,False,,0,,0.0,voided,-0.3,-0.5167,0.0463,-0.5758,7,,,,1017,1006,-1,-1,first_bullish,2020-02-28,,BTRFLY GANDHI APPL LTD,1016.1,False,2020,True
SHARDACROP.NS,2020-01-02,210.0,319.95,2020-01-03,0.5236,19,2020-01-30,235.0,-0.174,2020-01-30,99.4,-57.7,2020-02-18,214.15,201.02,319.95,6.13,8.06,9.97,DONE,,0.46,0,0,,,,,,7.85,False,False,,0,,0.0,voided,-0.51,-0.5095,0.0304,-0.5358,4,,,,1017,1004,-1,-1,first_bullish,2020-02-25,,SHARDA CROPCHEM LTD.,6684.4,False,2020,True
RIIL.NS,2020-01-03,290.2,479.0,2020-01-09,0.6506,17,2020-02-03,402.2,-0.536,2020-02-03,162.25,-59.66,2020-02-19,362.2,293.2,479.0,19.05,1.69,18.51,DONE,,0.66,0,0,,,,,,3.03,False,False,,0,,0.0,voided,-0.32,-0.4168,0.0298,-0.552,3,,,,1018,1006,-1,-1,first_bullish,2020-02-25,,RELIANCE INDUSTRIAL INFRA,1062.2,False,2020,True
BEPL.NS,2019-12-30,26.3,37.63,2020-01-10,0.4309,16,2020-02-03,33.07,-0.295,2020-02-03,15.17,-54.13,2020-02-19,29.9,23.82,37.63,20.33,1.27,1.56,DONE,,0.94,0,0,,,,,,20.38,False,False,,0,,0.0,voided,-0.41,-0.3255,0.0368,-0.4928,6,,,,1018,1006,-1,-1,first_bullish,2020-02-28,,BHANSALI ENG. POLYMERS LT,3162.7,False,2020,True
CARERATING.NS,2019-12-31,474.6,727.0,2020-01-01,0.5318,31,2020-02-13,571.2,0.127,2020-02-13,235.0,-58.86,2020-02-19,518.45,432.27,727.0,16.62,2.42,36.06,DONE,,1.34,0,0,,,,,,10.78,False,False,,0,,0.0,voided,-0.49,-0.3055,0.057,-0.5467,6,,,,1018,1014,-1,-1,first_bullish,2020-02-28,,CARE RATINGS LIMITED,4864.5,False,2020,True
GANESHHOU.NS,2020-01-10,30.3,49.85,2020-01-13,0.6452,15,2020-02-03,35.85,-1.217,2020-02-03,17.45,-51.32,2020-02-19,31.65,27.54,49.85,12.99,4.43,1.93,DONE,,0.5,0,0,,,,,,2.09,False,False,,0,,0.0,voided,-0.4,-0.3539,0.049,-0.4518,3,,,,1018,1006,-1,-1,first_bullish,2020-02-25,,GANESH HOUSING LIMITED,6144.4,False,2020,True
HINDCOPPER.NS,2020-01-02,37.3,51.0,2020-01-03,0.3673,21,2020-02-03,42.3,-0.293,2020-02-03,18.25,-56.86,2020-02-19,36.1,28.56,51.0,20.89,1.98,1.89,DONE,,0.85,0,0,,,,,,426.95,False,False,,0,,0.0,voided,-0.25,-0.3546,0.0346,-0.4945,4,,,,1018,1006,-1,-1,first_bullish,2020-02-26,,HINDUSTAN COPPER LTD,47935.4,False,2020,True
BHARATWIRE.NS,2020-02-05,25.7,33.2,2020-02-06,0.2918,8,2020-02-18,27.15,-0.764,2020-02-18,10.6,-60.96,2020-02-19,26.15,23.11,33.2,11.63,2.32,2.48,DONE,,0.09,0,0,,,,,,2.29,False,False,,0,,0.0,voided,-0.41,-0.5067,0.109,-0.6061,6,,,,957,956,-1,-1,first_bullish,2020-02-28,,BHARAT WIRE ROPES LTD.,1137.3,False,2020,True
PRAKASH.NS,2020-01-02,42.35,64.8,2020-01-03,0.5301,20,2020-01-31,47.0,-0.59,2020-01-31,18.55,-60.53,2020-02-19,41.85,34.66,64.8,17.18,3.19,2.79,DONE,,0.79,0,0,,,,,,5.41,False,False,,0,,0.0,voided,-0.29,-0.4743,0.0382,-0.5568,4,,,,1018,1005,-1,-1,first_bullish,2020-02-26,,PRAKASH INDUSTRIES LTD,2107.4,False,2020,True
UEL.NS,2020-01-06,312.17,677.25,2020-01-10,1.1695,28,2020-02-19,428.57,-0.554,2020-02-19,227.51,-46.91,2020-02-20,412.7,297.81,677.25,27.84,2.3,28.72,DONE,,1.25,0,0,,,,,,0.57,False,False,,0,,0.0,voided,-0.32,-0.3333,0.0385,-0.4487,5,,,,1019,1018,-1,-1,first_bullish,2020-02-28,,UJAAS ENERGY LIMITED,2509.1,False,2020,True
FMGOETZE.NS,2019-12-17,518.0,664.8,2019-12-30,0.2834,13,2020-01-16,657.1,0.062,2020-01-16,238.3,-63.73,2020-02-20,554.9,522.79,664.8,5.79,3.42,24.43,DONE,,0.53,0,0,,,,,,112.42,False,False,,0,,0.0,voided,-0.59,-0.4635,0.0272,-0.5706,2,,,,1019,994,-1,-1,first_bullish,2020-02-25,,FEDERAL-MOGUL GOETZE (IND,2606.1,False,2020,True
